YYMMDD_HHMMSS.ssssss, StsCarrier, StsOverdrive, StsVSWR, StsVolatge, StsRfIn, StsTemp, StsAGC, MeasuredFWD, MeasuredRFL, MeasuredVolts, MeasuredRfIn, measuredtemp, AGCSetPt, Attenuation, VSWRTripPt, StsCarrierPA1, StsOverdrivePA1, StsVSWRPA1, StsVolatgePA1, StsRfInPA1, StsTempPA1, StsCarrierPA2, StsOverdrivePA2, StsVSWRPA2, StsVolatgePA2, StsRfInPA2, StsTempPA2, MeasuredFWDPA1, MeasuredFWDPA2, MeasuredRFLPA1, MeasuredRFLPA2, MeasuredVoltsPA1, MeasuredVoltsPA2, MeasuredRfInPA1, MeasuredRfInPA2, measuredtempPA1, measuredtempPA2, MeasuredFnl1PA1, MeasuredFnl1PA2, MeasuredFnl2PA1, MeasuredFnl2PA2, MeasuredFnl3PA1, MeasuredFnl3PA2, MeasuredDrv1PA1, MeasuredDrv1PA2, CurrentDrv1, CurrentFnl1, CurrentFnl2, CurrentFnl3, MeasuredFWDWatts, 
201123_144156.732895, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 48.0, 43.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 556.8 ms
201123_144158.783445, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 49.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 572.8 ms
201123_144200.854609, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 44.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 574.8 ms
201123_144202.913135, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 37.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 544.3 ms
201123_144204.968281, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 565.8 ms
201123_144207.137482, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 673.5 ms
201123_144209.094595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 560.7 ms
201123_144211.152531, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 557.3 ms
201123_144213.219007, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 550.4 ms
201123_144215.281876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 48.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 548.8 ms
201123_144217.348243, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.5, 31.7, 35.4, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 563.4 ms
201123_144219.445381, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 571.6 ms
201123_144220.444691, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.5, 31.7, 35.4, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 562.9 ms
201123_144222.509470, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 589.0 ms
201123_144224.564749, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 49.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 559.4 ms
201123_144226.748816, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 652.0 ms
201123_144228.892247, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 601.0 ms
201123_144230.951457, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 588.5 ms
201123_144233.021413, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 594.8 ms
201123_144235.092177, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 598.3 ms
201123_144237.148452, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 39.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 586.2 ms
201123_144239.306412, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 49.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 668.2 ms
201123_144241.272136, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 573.4 ms
201123_144243.323286, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 49.0, 50.0, 53.0, 43.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 563.0 ms
201123_144245.390868, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 577.6 ms
201123_144247.463730, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 578.4 ms
201123_144249.620001, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 686.1 ms
201123_144251.568391, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 570.2 ms
201123_144253.647392, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 49.0, 50.0, 48.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 590.5 ms
201123_144255.712316, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 574.1 ms
201123_144257.771123, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 591.3 ms
201123_144258.805429, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 604.5 ms
201123_144259.748925, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 49.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 543.5 ms
201123_144300.772460, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 536.2 ms
201123_144301.833481, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 49.0, 49.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 606.0 ms
201123_144302.874370, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 49.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 628.1 ms
201123_144303.796870, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 554.8 ms
201123_144304.833521, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 556.7 ms
201123_144305.885956, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 611.4 ms
201123_144306.822644, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 542.3 ms
201123_144307.854798, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 552.6 ms
201123_144308.895517, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 593.5 ms
201123_144309.934374, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 617.2 ms
201123_144310.883958, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 542.5 ms
201123_144312.943473, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 581.1 ms
201123_144315.001666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 610.6 ms
201123_144317.067119, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 34.9, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 585.6 ms
201123_144319.116509, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 571.6 ms
201123_144321.198320, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 588.1 ms
201123_144323.237689, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 35.0, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 561.4 ms
201123_144325.421672, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 48.0, 42.0, 28.0, 25.0, 35.7, 31.7, 35.5, 32.5, 35.0, 31.3, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 682.1 ms
